Country,Year,Beginning Stocks,Crush,Domestic Consumption,Ending Stocks,Exports,"Extr. Rate, 999.9999",Feed Waste Dom. Cons.,Food Use Dom. Cons.,Imports,Industrial Dom. Cons.,Production,Total Distribution,Total Supply
Serbia and Montenegro,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,1990,0.0,339.0,140.0,0.0,0.0,0.0,0.0,124.0,0.0,16.0,140.0,140.0,140.0
Serbia and Montenegro,1991,0.0,339.0,140.0,0.0,0.0,0.0,0.0,114.0,0.0,26.0,140.0,140.0,140.0
Serbia and Montenegro,1992,0.0,362.0,159.0,0.0,1.0,0.0,0.0,132.0,0.0,27.0,160.0,160.0,160.0
Serbia and Montenegro,1993,0.0,389.0,173.0,0.0,2.0,0.0,0.0,138.0,0.0,35.0,175.0,175.0,175.0
Serbia and Montenegro,1994,0.0,294.0,129.0,0.0,1.0,0.0,0.0,124.0,0.0,5.0,130.0,130.0,130.0
Serbia and Montenegro,1995,0.0,295.0,128.0,0.0,2.0,0.0,0.0,123.0,0.0,5.0,130.0,130.0,130.0
Serbia and Montenegro,1996,0.0,390.0,173.0,0.0,0.0,0.0,0.0,163.0,0.0,10.0,173.0,173.0,173.0
Serbia and Montenegro,1997,0.0,260.0,115.0,0.0,0.0,0.0,0.0,110.0,0.0,5.0,115.0,115.0,115.0
Serbia and Montenegro,1998,0.0,280.0,125.0,0.0,0.0,0.0,0.0,120.0,0.0,5.0,125.0,125.0,125.0
Serbia and Montenegro,1999,0.0,268.0,120.0,0.0,0.0,0.0,0.0,115.0,0.0,5.0,120.0,120.0,120.0
Serbia and Montenegro,2000,0.0,203.0,90.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,90.0,90.0
Serbia and Montenegro,2001,0.0,260.0,112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,112.0,112.0,112.0
Serbia and Montenegro,2002,0.0,260.0,112.0,0.0,0.0,0.43,0.0,112.0,0.0,0.0,112.0,112.0,112.0
Serbia and Montenegro,2003,0.0,310.0,103.0,0.0,33.0,0.44,0.0,103.0,1.0,0.0,135.0,136.0,136.0
Serbia and Montenegro,2004,0.0,400.0,104.0,0.0,69.0,0.43,0.0,104.0,0.0,0.0,173.0,173.0,173.0
Serbia and Montenegro,2005,0.0,390.0,173.0,0.0,13.0,0.44,0.0,173.0,16.0,0.0,170.0,186.0,186.0
Serbia and Montenegro,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia and Montenegro,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1993,0.0,55.0,24.0,0.0,0.0,0.4364,0.0,24.0,0.0,0.0,24.0,24.0,24.0
Slovakia,1994,0.0,33.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,14.0,14.0
Slovakia,1995,0.0,51.0,27.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,22.0,27.0,27.0
Slovakia,1996,0.0,74.0,27.0,0.0,5.0,0.0,0.0,27.0,2.0,0.0,30.0,32.0,32.0
Slovakia,1997,0.0,47.0,19.0,0.0,5.0,0.0,0.0,19.0,5.0,0.0,19.0,24.0,24.0
Slovakia,1998,0.0,52.0,21.0,0.0,8.0,0.0,0.0,21.0,8.0,0.0,21.0,29.0,29.0
Slovakia,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,1990,0.0,0.0,22.0,0.0,3.0,0.0,0.0,22.0,25.0,0.0,0.0,25.0,25.0
Slovenia,1991,0.0,0.0,23.0,0.0,4.0,0.0,0.0,23.0,27.0,0.0,0.0,27.0,27.0
Slovenia,1992,0.0,0.0,16.0,0.0,2.0,0.0,0.0,16.0,18.0,0.0,0.0,18.0,18.0
Slovenia,1993,0.0,0.0,23.0,0.0,1.0,0.0,0.0,23.0,24.0,0.0,0.0,24.0,24.0
Slovenia,1994,0.0,0.0,23.0,0.0,1.0,0.0,0.0,23.0,24.0,0.0,0.0,24.0,24.0
Slovenia,1995,0.0,0.0,38.0,0.0,3.0,0.0,0.0,38.0,41.0,0.0,0.0,41.0,41.0
Slovenia,1996,0.0,0.0,26.0,0.0,11.0,0.0,0.0,26.0,37.0,0.0,0.0,37.0,37.0
Slovenia,1997,0.0,0.0,32.0,0.0,7.0,0.0,0.0,32.0,39.0,0.0,0.0,39.0,39.0
Slovenia,1998,0.0,0.0,31.0,0.0,8.0,0.0,0.0,31.0,39.0,0.0,0.0,39.0,39.0
Slovenia,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovenia,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1972,0.0,230.0,95.0,0.0,0.0,0.41,0.0,95.0,0.0,0.0,95.0,95.0,95.0
South Africa,1973,0.0,230.0,89.0,0.0,0.0,0.39,0.0,89.0,0.0,0.0,89.0,89.0,89.0
South Africa,1974,0.0,210.0,80.0,0.0,0.0,0.38,0.0,80.0,0.0,0.0,80.0,80.0,80.0
South Africa,1975,0.0,255.0,84.0,0.0,0.0,0.33,0.0,84.0,0.0,0.0,84.0,84.0,84.0
South Africa,1976,0.0,425.0,120.0,0.0,21.0,0.33,0.0,120.0,0.0,0.0,141.0,141.0,141.0
South Africa,1977,0.0,345.0,136.0,0.0,5.0,0.41,0.0,136.0,0.0,0.0,141.0,141.0,141.0
South Africa,1978,0.0,350.0,134.0,0.0,17.0,0.4286,0.0,134.0,1.0,0.0,150.0,151.0,151.0
South Africa,1979,0.0,420.0,169.0,0.0,11.0,0.4286,0.0,169.0,0.0,0.0,180.0,180.0,180.0
South Africa,1980,0.0,420.0,152.0,0.0,29.0,0.43,0.0,152.0,0.0,0.0,181.0,181.0,181.0
South Africa,1981,0.0,300.0,129.0,0.0,0.0,0.43,0.0,129.0,0.0,0.0,129.0,129.0,129.0
South Africa,1982,0.0,198.0,132.0,0.0,13.0,0.404,0.0,132.0,65.0,0.0,80.0,145.0,145.0
South Africa,1983,0.0,175.0,166.0,0.0,0.0,0.44,0.0,166.0,89.0,0.0,77.0,166.0,166.0
South Africa,1984,0.0,232.0,163.0,26.0,0.0,0.4267,0.0,163.0,90.0,0.0,99.0,189.0,189.0
South Africa,1985,26.0,264.0,188.0,0.0,0.0,0.3485,0.0,188.0,70.0,0.0,92.0,188.0,188.0
South Africa,1986,0.0,370.0,187.0,0.0,0.0,0.35,0.0,187.0,58.0,0.0,129.0,187.0,187.0
South Africa,1987,0.0,420.0,213.0,0.0,0.0,0.35,0.0,213.0,66.0,0.0,147.0,213.0,213.0
South Africa,1988,0.0,415.0,255.0,0.0,0.0,0.42,0.0,255.0,83.0,0.0,172.0,255.0,255.0
South Africa,1989,0.0,575.0,322.0,0.0,5.0,0.45,0.0,322.0,70.0,0.0,257.0,327.0,327.0
South Africa,1990,0.0,620.0,305.0,0.0,0.0,0.4,0.0,305.0,57.0,0.0,248.0,305.0,305.0
South Africa,1991,0.0,210.0,245.0,0.0,0.0,0.4381,0.0,245.0,153.0,0.0,92.0,245.0,245.0
South Africa,1992,0.0,345.0,236.0,0.0,0.0,0.44,0.0,236.0,84.0,0.0,152.0,236.0,236.0
South Africa,1993,0.0,350.0,300.0,20.0,0.0,0.44,0.0,300.0,166.0,0.0,154.0,320.0,320.0
South Africa,1994,20.0,500.0,350.0,77.0,0.0,0.44,0.0,350.0,187.0,0.0,220.0,427.0,427.0
South Africa,1995,77.0,600.0,340.0,132.0,35.0,0.4,0.0,340.0,190.0,0.0,240.0,507.0,507.0
South Africa,1996,132.0,590.0,375.0,159.0,59.0,0.4,0.0,375.0,225.0,0.0,236.0,593.0,593.0
South Africa,1997,159.0,520.0,410.0,48.0,125.0,0.39,0.0,410.0,219.0,0.0,205.0,583.0,583.0
South Africa,1998,48.0,825.0,420.0,77.0,51.0,0.39,0.0,420.0,180.0,0.0,320.0,548.0,548.0
South Africa,1999,77.0,660.0,410.0,16.0,32.0,0.39,0.0,410.0,123.0,0.0,258.0,458.0,458.0
South Africa,2000,16.0,650.0,305.0,18.0,29.0,0.39,0.0,305.0,82.0,0.0,254.0,352.0,352.0
South Africa,2001,18.0,790.0,300.0,15.0,16.0,0.39,0.0,300.0,8.0,0.0,305.0,331.0,331.0
South Africa,2002,15.0,650.0,310.0,17.0,18.0,0.39,0.0,310.0,74.0,0.0,256.0,345.0,345.0
South Africa,2003,17.0,675.0,280.0,59.0,11.0,0.39,0.0,280.0,73.0,0.0,260.0,350.0,350.0
South Africa,2004,59.0,620.0,275.0,54.0,18.0,0.39,0.0,275.0,44.0,0.0,244.0,347.0,347.0
South Africa,2005,54.0,450.0,290.0,67.0,16.0,0.4,0.0,290.0,141.0,0.0,178.0,373.0,373.0
South Africa,2006,67.0,390.0,295.0,59.0,14.0,0.4,0.0,295.0,147.0,0.0,154.0,368.0,368.0
South Africa,2007,59.0,785.0,300.0,25.0,72.0,0.4,0.0,300.0,28.0,0.0,310.0,397.0,397.0
South Africa,2008,25.0,810.0,350.0,93.0,52.0,0.39,0.0,350.0,151.0,0.0,319.0,495.0,495.0
South Africa,2009,93.0,575.0,325.0,50.0,91.0,0.42,0.0,325.0,131.0,0.0,242.0,466.0,466.0
South Africa,2010,50.0,700.0,310.0,25.0,84.0,0.42,0.0,310.0,75.0,0.0,294.0,419.0,419.0
South Africa,2011,25.0,655.0,350.0,67.0,85.0,0.42,0.0,350.0,202.0,0.0,275.0,502.0,502.0
South Africa,2012,67.0,660.0,350.0,59.0,54.0,0.42,0.0,350.0,120.0,0.0,276.0,463.0,463.0
South Africa,2013,59.0,845.0,370.0,109.0,57.0,0.42,0.0,370.0,124.0,0.0,353.0,536.0,536.0
South Africa,2014,109.0,735.0,365.0,92.0,67.0,0.42,0.0,365.0,107.0,0.0,308.0,524.0,524.0
South Africa,2015,92.0,695.0,375.0,27.0,142.0,0.42,0.0,375.0,161.0,0.0,291.0,544.0,544.0
South Africa,2016,27.0,875.0,415.0,59.0,71.0,0.42,0.0,415.0,151.0,0.0,367.0,545.0,545.0
South Africa,2017,59.0,890.0,435.0,93.0,60.0,0.42,0.0,435.0,156.0,0.0,373.0,588.0,588.0
South Africa,2018,93.0,655.0,460.0,106.0,66.0,0.42,0.0,460.0,265.0,0.0,274.0,632.0,632.0
South Africa,2019,106.0,855.0,460.0,164.0,59.0,0.42,0.0,460.0,219.0,0.0,358.0,683.0,683.0
South Africa,2020,164.0,700.0,445.0,83.0,54.0,0.42,0.0,445.0,125.0,0.0,293.0,582.0,582.0
South Africa,2021,83.0,820.0,440.0,35.0,71.0,0.42,0.0,440.0,120.0,0.0,343.0,546.0,546.0
South Africa,2022,35.0,750.0,455.0,19.0,50.0,0.42,0.0,455.0,175.0,0.0,314.0,524.0,524.0
